ID,Name,Acronym,YearsListed,dblp_venue,mta_class
1477,International Workshop on Formal Methods for Parallel Programming: Theory and Applications,FMPPTA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1478,International Workshop on Foundations for Secure/Survivable Systems and Networks,FSSSSN,ERA2010_C,,
1479,International Workshop on Foundations of Models and Languages for Data and Objects,FMLDO,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1480,International Workshop on Foundations of Object-Oriented Languages,FOOL,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1481,International Workshop on Functional and Constraint Logic Programming,WFLP,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C",conf/wflp,
1482,International Workshop on Genetic and Evolutionary Fuzzy Systems,GEFS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/gefs,
1483,International Workshop on Global Optimization,GO,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1485,International Workshop on Group-Oriented Cryptographic Protocols,GOCP,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1486,International workshop on High-Level Parallel Programming and Applications,HLPP,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
1487,International Workshop on High-Level Parallel Programming Models and Supportive Environments,HIPS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/hips,
1489,International Workshop on Hot topics in Peer-to-Peer Systems,HotP2P,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1490,"International Workshop on Human Aspects in Ambient Intelligence: Agent Technology, Human-Oriented Knowledge and Applications",HAI,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1491,International Workshop on Image Analysis and Information Fusion,IAIF,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1492,"International Workshop on Incorporating COTS Software into Software Systems, Tools and Techniques",IWICSS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1493,Information Hiding and Multimedia Security Workshop,IH&MMSec,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/ih,
1494,International Workshop on Information Security Applications,WISA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/wisa,
1495,International Workshop on Intelligent Agents,IWIA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1496,International Workshop on Interactive Entertainment,IDET,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1497,International Workshop on Issues in the Theory of Security,WITS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1498,International Workshop on Knowledge Discovery from Data Streams,IWKDDS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1499,International Workshop on Logic and Complexity in Computer Science,LCCS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1500,International Workshop on Metamodelling - Utilization in Software Engineering,MUSE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1501,International Workshop on Middleware for Grid Computing,MGC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1502,International Workshop on Mobile Commerce and Services,WMCS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1503,International Workshop on Modelling and Visualization of XML and Semantic Web Data,MOVIX,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1504,International Workshop on Modelling in Software Engineering,MISE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
1505,"International Workshop on Modelling, Simulation, Verification and Validation of Enterprise Information Systems",MSVVEIS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1506,International Workshop on MultiAgent Based Simulation,MABS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/mabs,
1507,"International Workshop on Multimedia Data Storage, Retrieval, Integration and Applications",MDSRIA,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1509,"International Workshop on Nonmonotonic Reasoning, Action and Change",NRAC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1513,International Workshop on Pattern Recognition in Information Systems,PRIS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/pris2,
1514,International Workshop on Post-Quantum Cryptography,PQCrypto,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/pqcrypto,
1517,International Workshop on Quality of Information Systems,QOIS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1519,International Workshop on Realising Evidence-based Software Engineering,REBSE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1523,International Workshop on Satellite and Space Communications,IWSSC,ERA2010_C,,
1524,International Workshop on Schema Languages for XML,X-Schemas,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1526,International Workshop on Security in Information Systems,WOSIS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/sis,
1527,International Workshop on Security Protocols,IWSP,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1528,International Workshop on Soft Computing Applications,SOFA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1530,International Workshop on Software Engineering for High Performance Computing Applications,SE-HPC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1532,International Workshop on Software Product Management,IWSPM,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1533,International Workshop on Software Quality,WoSQ,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1534,International Workshop on Software Technology for Augmented Reality Systems,IWSTAR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1535,International Workshop on Temporal Databases,TDB,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1536,International Workshop on the Algorithmic Foundations of Robotics,WAFR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/wafr,
1537,International Workshop on the Sate of the Art in Cryptology and New Challenges Ahead,Quo Vadis Cryptology,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1538,International Workshop on the Web and Databases,WebDB,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/webdb,
1539,International Symposium on Ubiquitous Virtual Reality,ISUVR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/isuvr,
1540,International Workshop on Visualization for Cyber Security,VizSec,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/vizsec,
1541,International Workshop on Web and Wireless Geographical Information Systems,W2GIS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/w2gis,
1543,International Workshop on Web Information Systems Modelling,WISM,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1544,International Workshop on Wireless and Mobile Networks,WiMoNe,ERA2010_C,,
1549,International XML Database Symposium,Xsym,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1554,Interoperating Geographic Information Systems,INTEROP,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1555,INTUITION International Conference,INTUITION,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1556,ISCA International Conference on Computer Applications in Industry and Engineering,CAINE,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/caine,
1557,ISCA Tutorial and Research Workshop Automatic Speech Recognition,ASR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1558,Italian Conference on Theoretical Computer Science,ICTCS,ERA2010_C,conf/ictcs2,
1559,Italian Symposium on Advanced Database Systems,SEBD,ERA2010_C,,
1562,Japan Conference on Computational Geometry and Graphs,JCCGG,ERA2010_C,,
1563,Japan Conference on Discrete and Computational Geometry,JCDCG,ERA2010_C,,
1564,Japan-China Joint Workshop on Frontier of Computer Science and Technology,FCST,ERA2010_C,conf/fcst,
1565,Japanese-Hungarian Symposium on Discrete Mathematics and Its Applications,JH,ERA2010_C,,
1566,Japan-Korea Joint Workshop on Algorithms and Computations,WAAC,ERA2010_C,,
1567,Joint Australia and New Zealand Biennial Conference on Digital Image and Vision Computing,DIVC,ERA2010_C,,
1568,Joint Conference on Information Sciences,JCIS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1569,Joint Conference on New Methods in Language Processing and Computational Natural Language Learning,NeMLaP,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1570,Joint European Conference and Exhibition on Geographical Information Systems,JECGI,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1571,Joint European Networking Conference,JENC,ERA2010_C,,
1572,Joint International Conference on CyberGames and Interactive Entertainment,CGIE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1573,"Joint iTrust and PST Conferences on Privacy, Trust Management and Security",IFIP TM,ERA2010_C,,
1575,Joint Working Conference on Secure Information Networks: Communications and Multimedia Security,CMS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1579,KES International Symposium on Intelligent Decision Technologies,KES IDT,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
1580,"Knowledge Acquisition, Modelling and Management Workshop (No longer Exists)",KAW,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C",,
1581,Knowledge and Data Engineering Exchange Workshop,KDEX,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1583,Knowledge Discovery and Data Mining in Biological Databases Meeting,KDDMBD,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1584,Knowledge Domain Visualisation,KDViz,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1585,Knowledge Representation Meets Databases,KRDB,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1586,Knowledge Visualization and Visual Thinking,KV,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
1587,Kyoto International Conference on Computational Geometry and Graph Theory,KyotoCGGT,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1589,Latin American Conference on Informatics,CLEI,"ERA2010_C, CORE2021_C, CORE2023_C",conf/clei,
1590,Latin American Conference on Pattern Languages of Programming,SugarLoafPLoP,ERA2010_C,,
1591,Latin American Web Congress,LA-WEB,ERA2010_C,conf/la-web,
1592,"Latin-American Algorithms, Graphs and Optimization Symposium",LAGOS,"ERA2010_C, CORE2021_C, CORE2023_C",conf/lagos,
1593,Law via the Internet,LI,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1594,Lexical Semantics and Knowledge Representation,SIGLEX,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1600,Machine Vision Applications,MVA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/mva,
1601,MACIS: International Conference of Mathematical Aspects of Computer and Information Sciences,MACIS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C",conf/macis,
1602,Management of Innovation and Technology International Conference,ICMIT,ERA2010_C,,
1604,Mathematical Methods in Computer Science,MMICS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1611,Mexican International Conference on Current Trends in Computer Science (was Mexican International Conference on Computer Science),ENC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1612,"Mid-West Conference on Combinatorics, Cryptography, and Computing",MIGHTY,ERA2010_C,,
1614,Mining for Enhanced Web Search,MEWS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1617,Mobility in Databases and Distributed Systems,MDDS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1618,Modelling and Optimization: Theory and Applications,MOPTA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1620,Modern Asian Architecture Network conferences,mAAN,ERA2010_C,,
1621,MSRI Combinatorial Game Theory Research Workshop,GameTheory,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1622,"Multimedia Content Access: Algorithms and Systems (was Multimedia Content Analysis, Management and Retrieval)",MCA:AS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1623,Multi-national Joint Ventures for Construction Works Conference,,ERA2010_C,,
1625,NAISO Congress on Autonomous Intelligent Systems,NAISO,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1626,NASA LaRC Formal Methods Workshop,LARC,"CORE2008_C, ERA2010_C",,
1627,National Advisory Committee on Computing Qualifications,NACCQ,ERA2010_C,,
1630,National Conference on Computer and Information Systems,NCCIS,"CORE2008_C, ERA2010_C",,
1632,National Database Conference (China),NDB,"CORE2008_C, ERA2010_C",,
1634,National Information Systems Security Conference (was National Computer Security Conference),NISSC,ERA2010_C,,
1635,National Science Foundation symposium on Next Generation Data Mining and Cyber Enabled Discovery for Innovation (was.NSF workshop on Next Generation Data Mining),NGDM,ERA2010_C,,
1636,NATO Conference on software engineering,NATOSE,ERA2010_C,,
1637,Natural Language Processing and Knowledge Engineering,IEEE NLP-KE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1640,Networked Group Communication,NGC,ERA2010_C,,
1642,New Security Paradigms Workshop,NSPW,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/nspw,
1643,New Zealand Game Developers Conference,NZGDC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1644,Nordic Conference on Pattern Languages of Programs,VikingPLoP,ERA2010_C,,
1645,Nordic Construction Economics and Organisation Conference,,ERA2010_C,,
1647,Nordic Workshop on Secure IT Systems,NordSec,ERA2010_C,,
1649,North American Conference on Logic Programming,NACLP,ERA2010_C,,
1650,North American Fuzzy Information Processing Society Conference,NAFIPS,"CORE2008_C, ERA2010_C",,
1653,"International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software",Onward,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/onward,
1654,Optimal Discrete Structures and Algorithms,ODSA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1655,Optimization: Techniques And Applications,OTA,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1656,Organisations and Society in Information Systems Workshop,OASIS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1666,Pacific Symposium on Biocomputing,PSB,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/psb,
1668,Pacific-Asia Workshop on Electronic Commerce,PAWEC,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1669,Pacific-Rim Conference on Multimedia,PCM,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C",conf/pcm,
1671,Pan Pacific Conference on Information Systems,PPCIS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1672,Pan-Sydney Area Workshop on Visual Information Processing,VIP,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1673,Parallel and Distributed Information Systems,PDIS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1674,Parallel Computing,PARCO,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C",conf/parco,
1675,Parallel Computing with FPGAs,ParaFPGA,ERA2010_C,,
1683,Postgraduate Researchers of the Built and Natural Environment Conference,PRoBE,ERA2010_C,,
1685,Practical Application of Intelligent Agents and Multi-Agent Technology Conference,PAAM,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1687,Practical Aspects of PROLOG/Constraint Technology,PAP/PACT,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1689,Practices of Linking Aspect Technology and Evolution,PLATE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1690,Prague Stringology Conference,PSC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/stringology,
1692,International Conference on Managed Programming Languages and Runtimes (was ManLang and previously Principles and Practice of Programming in Java: PPPJ),MPLR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/pppj,
1693,Privacy in Statistical Databases,PSD,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/psd,
1695,"Processing Declarative Knowledge, International Workshop",PDK,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1697,Program Visualization Workshop,PVW,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1698,Programming Language Techniques for XML,PLAN-X,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1700,Quantity Surveying International Convention,QSIC,ERA2010_C,,
